run_id,date,dataset,parameters,mean_val_dice,std_val_dice,hypothesis,notes,interpretation,architecture_activation,architecture_bottleneck_channels,architecture_dropout_probability,architecture_encoder_channels,architecture_group_norm_num_groups,architecture_input_channels,architecture_kernel_size,architecture_normalization,architecture_skip_connection_mode,architecture_upsampling_mode,architecture_use_attention_gates,architecture_use_depthwise_separable_convolutions,architecture_use_residual_connections,architecture_use_single_convolution_per_block,training_batch_size,training_cyclic_learning_rate_half_cycle_epochs,training_cyclic_learning_rate_maximum,training_cyclic_learning_rate_minimum,training_data_root,training_early_stopping_minimum_improvement_delta,training_early_stopping_patience,training_epochs,training_image_size,training_learning_rate,training_max_samples,training_seed,training_use_color_input,training_use_cyclic_learning_rate,training_weight_decay,training_gradient_clipping_max_norm,training_use_augmentation,training_augmentation_apply_horizontal_flip,training_augmentation_apply_vertical_flip,training_augmentation_rotation_max_angle_degrees,architecture_weight_initialization,architecture_convolutions_per_block
2026_07_16_21_33_04_1749398,2026-07-16,Dca1,83745,0.6891,0.0116,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Dca1,0.001,10.0,150.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_35_11_1749400,2026-07-16,Drive,83889,0.4963,0.2927,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,3,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Drive,0.001,10.0,150.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_37_07_1749404,2026-07-16,Idrib,83889,0.4948,0.3969,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,3,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Idrib,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_32_33_1749397,2026-07-16,CystoFluid,83889,0.6914,0.0401,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,3,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/CystoFluid,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_38_09_1749405,2026-07-16,Isic2016,83889,0.8896,0.0031,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,3,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Isic2016,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_32_01_1749396,2026-07-16,CovidQUEx,83745,0.7364,0.0074,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/CovidQUEx,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_25_19_1749385,2026-07-16,Chaos,83781,0.775,0.0226,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Chaos,0.001,10.0,150.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_44_10_1749409,2026-07-16,Monusac,83934,0.2462,0.0123,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,3,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Monusac,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_42_16_1749407,2026-07-16,Kvasir,83889,0.6649,0.0158,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,3,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Kvasir,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_39_07_1749406,2026-07-16,Isic2018,83889,0.8574,0.004,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,3,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Isic2018,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_48_08_1749411,2026-07-16,Nuclei,83889,0.0725,0.0062,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,3,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Nuclei,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_42_09_1749408,2026-07-16,M2caiSeg,84051,0.1938,0.0109,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,3,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/M2caiSeg,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_36_08_1749402,2026-07-16,EMSegmentation,83745,0.7468,0.007,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/EMSegmentation,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_49_19_1749413,2026-07-16,Pandental,83745,0.9393,0.0025,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Pandental,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_36_20_1749403,2026-07-16,FHPsAOP,83763,0.9665,0.0013,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/FHPsAOP,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_20_32_27_1749274,2026-07-16,Btcv,47430,0.5546,0.0363,Single convolution per block cuts down parameters greatly without significant loss in Dice.,Single convolution per block,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,False,False,True,64.0,2.0,0.0001,1e-05,data/Btcv,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_51_10_1749417,2026-07-16,TnbcNuclei,83889,0.6484,0.038,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,3,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/TnbcNuclei,0.001,10.0,150.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_50_38_1749416,2026-07-16,RoboTool,83889,0.783,0.0035,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,3,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/RoboTool,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_50_10_1749414,2026-07-16,PolypGen,83889,0.4894,0.0299,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,3,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/PolypGen,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_54_21_1749420,2026-07-16,UwSkinCancer,83889,0.8175,0.0411,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,3,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/UwSkinCancer,0.001,10.0,150.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_25_09_1749383,2026-07-16,Acdc,83772,0.8279,0.0016,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Acdc,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_50_08_1749415,2026-07-16,Promise12,83745,0.8281,0.0224,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Promise12,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_54_39_1749421,2026-07-16,Wbc,83907,0.9572,0.0034,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,3,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Wbc,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_56_09_1749422,2026-07-16,Yeaz,83745,0.8923,0.0062,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Yeaz,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_35_20_1749401,2026-07-16,DynamicNuclear,83745,0.9326,0.005,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/DynamicNuclear,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_52_09_1749418,2026-07-16,UltrasoundNerve,83745,0.7573,0.0051,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/UltrasoundNerve,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_48_40_1749412,2026-07-16,Nuset,83745,0.942,0.0021,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Nuset,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_47_39_1749410,2026-07-16,MosMedPlus,83745,0.6874,0.0353,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/MosMedPlus,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_52_38_1749419,2026-07-16,USforKidney,83745,0.9615,0.001,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/USforKidney,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_32_01_1749395,2026-07-16,Covid19Radio,83745,0.9823,0.0006,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Covid19Radio,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_25_06_1749386,2026-07-16,MmWhsMr,83808,0.5429,0.0732,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/MmWhsMr,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_16_21_25_14_1749384,2026-07-16,Btcv,83862,0.519,0.1986,Additive skip connection cuts down parameters greatly without significant loss in Dice.,Additive skip connection,,h_swish,52,0.0,"[8, 16, 32]",8,1,3,instance_norm,add,nearest_neighbor,False,False,False,False,64.0,2.0,0.0001,1e-05,data/Btcv,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_00_03_30_1749769,2026-07-17,AbdomenUS,65881,0.5902,0.0225,"Depth-wise separable convolution (16, 32, 64, 128) helps in great parameter reduction without significant loss in dice.","Depth-wise separable convolution (16, 32, 64, 128)",,h_swish,128,0.0,"[16, 32, 64]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/AbdomenUS,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_00_09_54_1749785,2026-07-17,Bbbc010,65745,0.9032,0.0033,"Depth-wise separable convolution (16, 32, 64, 128) helps in great parameter reduction without significant loss in dice.","Depth-wise separable convolution (16, 32, 64, 128)",,h_swish,128,0.0,"[16, 32, 64]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Bbbc010,0.001,10.0,150.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_00_11_40_1749796,2026-07-17,Bbbc010,65745,0.9032,0.0033,"Depth-wise separable convolution (16, 32, 64, 128) helps in great parameter reduction without significant loss in dice.","Depth-wise separable convolution (16, 32, 64, 128)",,h_swish,128,0.0,"[16, 32, 64]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Bbbc010,0.001,10.0,150.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_00_15_43_1749802,2026-07-17,Chuac,65745,0.232,0.047,"Depth-wise separable convolution (16, 32, 64, 128) helps in great parameter reduction without significant loss in dice.","Depth-wise separable convolution (16, 32, 64, 128)",,h_swish,128,0.0,"[16, 32, 64]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Chuac,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_00_11_40_1749797,2026-07-17,BkaiIgh,66067,0.673,0.0078,"Depth-wise separable convolution (16, 32, 64, 128) helps in great parameter reduction without significant loss in dice.","Depth-wise separable convolution (16, 32, 64, 128)",,h_swish,128,0.0,"[16, 32, 64]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/BkaiIgh,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_00_15_50_1749801,2026-07-17,ChaseDB1,66033,0.4306,0.1105,"Depth-wise separable convolution (16, 32, 64, 128) helps in great parameter reduction without significant loss in dice.","Depth-wise separable convolution (16, 32, 64, 128)",,h_swish,128,0.0,"[16, 32, 64]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/ChaseDB1,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_00_11_52_1749795,2026-07-17,AbdomenUS,65881,0.5902,0.0225,"Depth-wise separable convolution (16, 32, 64, 128) helps in great parameter reduction without significant loss in dice.","Depth-wise separable convolution (16, 32, 64, 128)",,h_swish,128,0.0,"[16, 32, 64]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/AbdomenUS,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_00_14_11_1749799,2026-07-17,Busi,65745,0.662,0.0304,"Depth-wise separable convolution (16, 32, 64, 128) helps in great parameter reduction without significant loss in dice.","Depth-wise separable convolution (16, 32, 64, 128)",,h_swish,128,0.0,"[16, 32, 64]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Busi,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_00_19_40_1749806,2026-07-17,Dca1,65745,0.679,0.0515,"Depth-wise separable convolution (16, 32, 64, 128) helps in great parameter reduction without significant loss in dice.","Depth-wise separable convolution (16, 32, 64, 128)",,h_swish,128,0.0,"[16, 32, 64]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Dca1,0.001,10.0,150.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_00_15_44_1749800,2026-07-17,CellNuclei,66033,0.8739,0.0094,"Depth-wise separable convolution (16, 32, 64, 128) helps in great parameter reduction without significant loss in dice.","Depth-wise separable convolution (16, 32, 64, 128)",,h_swish,128,0.0,"[16, 32, 64]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/CellNuclei,0.001,10.0,150.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_00_20_39_1749807,2026-07-17,Deepbacs,65745,0.6998,0.2744,"Depth-wise separable convolution (16, 32, 64, 128) helps in great parameter reduction without significant loss in dice.","Depth-wise separable convolution (16, 32, 64, 128)",,h_swish,128,0.0,"[16, 32, 64]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Deepbacs,0.001,10.0,150.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_00_11_45_1749793,2026-07-17,Chaos,65813,0.818,0.0112,"Depth-wise separable convolution (16, 32, 64, 128) helps in great parameter reduction without significant loss in dice.","Depth-wise separable convolution (16, 32, 64, 128)",,h_swish,128,0.0,"[16, 32, 64]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Chaos,0.001,10.0,150.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_00_22_21_1749808,2026-07-17,Drive,66033,0.7173,0.0522,"Depth-wise separable convolution (16, 32, 64, 128) helps in great parameter reduction without significant loss in dice.","Depth-wise separable convolution (16, 32, 64, 128)",,h_swish,128,0.0,"[16, 32, 64]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Drive,0.001,10.0,150.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_00_11_44_1749798,2026-07-17,BriFiSeg,65745,0.8186,0.0026,"Depth-wise separable convolution (16, 32, 64, 128) helps in great parameter reduction without significant loss in dice.","Depth-wise separable convolution (16, 32, 64, 128)",,h_swish,128,0.0,"[16, 32, 64]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/BriFiSeg,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
